"storeNum";"Year";"Week";"Date";"Weekind";"p1sales";"p2sales";"p1price";"p2price";"p1prom";"p2prom";"compind";"storesize";"city";"citysize"
"103";2024;25;2024-06-24;77;494;611;2.99;2.49;0;0;0.425;200;"OSLO";580000
"103";2024;26;2024-07-01;78;496;606;2.49;2.29;0;0;0.425;200;"OSLO";580000
"103";2024;27;2024-07-08;79;491;610;2.19;2.29;0;0;0.425;200;"OSLO";580000
"103";2024;28;2024-07-15;80;500;609;2.49;2.99;0;0;0.425;200;"OSLO";580000
"103";2024;29;2024-07-22;81;499;613;2.99;2.99;0;0;0.425;200;"OSLO";580000
"103";2024;30;2024-07-29;82;496;615;2.49;2.99;0;0;0.425;200;"OSLO";580000
"103";2024;31;2024-08-05;83;499;608;2.49;2.99;0;0;0.425;200;"OSLO";580000
"103";2024;32;2024-08-12;84;499;606;2.79;3.19;0;0;0.425;200;"OSLO";580000
"103";2024;33;2024-08-19;85;497;735;2.19;2.59;0;1;0.425;200;"OSLO";580000
"103";2024;34;2024-08-26;86;501;609;2.79;3.19;0;0;0.425;200;"OSLO";580000
"103";2024;35;2024-09-02;87;557;729;2.19;2.49;1;1;0.425;200;"OSLO";580000
"103";2024;36;2024-09-09;88;504;612;2.29;2.49;0;0;0.425;200;"OSLO";580000
"103";2024;37;2024-09-16;89;499;613;2.49;2.99;0;0;0.425;200;"OSLO";580000
"103";2024;38;2024-09-23;90;556;742;2.99;2.29;1;1;0.425;200;"OSLO";580000
"103";2024;39;2024-09-30;91;555;613;2.29;2.59;1;0;0.425;200;"OSLO";580000
"103";2024;40;2024-10-07;92;557;613;2.19;2.59;1;0;0.425;200;"OSLO";580000
"103";2024;41;2024-10-14;93;507;612;2.19;3.19;0;0;0.425;200;"OSLO";580000
"103";2024;42;2024-10-21;94;502;739;2.79;3.19;0;1;0.425;200;"OSLO";580000
"103";2024;43;2024-10-28;95;508;617;2.99;2.59;0;0;0.425;200;"OSLO";580000
"103";2024;44;2024-11-04;96;555;745;2.79;2.49;1;1;0.425;200;"OSLO";580000
"103";2024;45;2024-11-11;97;506;619;2.99;2.49;0;0;0.425;200;"OSLO";580000
"103";2024;46;2024-11-18;98;510;621;2.99;2.59;0;0;0.425;200;"OSLO";580000
"103";2024;47;2024-11-25;99;504;621;2.99;2.29;0;0;0.425;200;"OSLO";580000
"103";2024;48;2024-12-02;100;504;617;2.29;2.49;0;0;0.425;200;"OSLO";580000
"103";2024;49;2024-12-09;101;557;616;2.19;2.99;1;0;0.425;200;"OSLO";580000
"103";2024;50;2024-12-16;102;509;747;2.29;2.99;0;1;0.425;200;"OSLO";580000
"103";2024;51;2024-12-23;103;505;750;2.99;2.49;0;1;0.425;200;"OSLO";580000
"103";2024;52;2024-12-30;104;564;620;2.99;2.49;1;0;0.425;200;"OSLO";580000
"104";2023;1;2023-01-02;1;377;444;2.79;3.19;0;0;0.452;116;"OSLO";580000
"104";2023;2;2023-01-09;2;374;449;2.79;2.29;0;0;0.452;116;"OSLO";580000
"104";2023;3;2023-01-16;3;379;441;2.19;2.99;0;0;0.452;116;"OSLO";580000
"104";2023;4;2023-01-23;4;374;534;2.99;2.49;0;1;0.452;116;"OSLO";580000
"104";2023;5;2023-01-30;5;378;452;2.49;2.49;0;0;0.452;116;"OSLO";580000
"104";2023;6;2023-02-06;6;382;448;2.79;2.99;0;0;0.452;116;"OSLO";580000
"104";2023;7;2023-02-13;7;380;534;2.49;3.19;0;1;0.452;116;"OSLO";580000
"104";2023;8;2023-02-20;8;415;448;2.99;2.59;1;0;0.452;116;"OSLO";580000
"104";2023;9;2023-02-27;9;383;449;2.49;2.59;0;0;0.452;116;"OSLO";580000
"104";2023;10;2023-03-06;10;386;451;2.29;3.19;0;0;0.452;116;"OSLO";580000
"104";2023;11;2023-03-13;11;375;453;2.99;2.29;0;0;0.452;116;"OSLO";580000
"104";2023;12;2023-03-20;12;379;453;2.49;2.29;0;0;0.452;116;"OSLO";580000
"104";2023;13;2023-03-27;13;420;455;2.49;2.29;1;0;0.452;116;"OSLO";580000
"104";2023;14;2023-04-03;14;384;451;2.49;3.19;0;0;0.452;116;"OSLO";580000
"104";2023;15;2023-04-10;15;390;449;2.19;2.59;0;0;0.452;116;"OSLO";580000
"104";2023;16;2023-04-17;16;388;454;2.99;3.19;0;0;0.452;116;"OSLO";580000
"104";2023;17;2023-04-24;17;390;556;2.79;2.49;0;1;0.452;116;"OSLO";580000
"104";2023;18;2023-05-01;18;381;450;2.29;2.99;0;0;0.452;116;"OSLO";580000
"104";2023;19;2023-05-08;19;422;453;2.29;2.49;1;0;0.452;116;"OSLO";580000
"104";2023;20;2023-05-15;20;388;459;2.99;2.29;0;0;0.452;116;"OSLO";580000
"104";2023;21;2023-05-22;21;383;457;2.29;2.59;0;0;0.452;116;"OSLO";580000
"104";2023;22;2023-05-29;22;435;545;2.49;2.99;1;1;0.452;116;"OSLO";580000
"104";2023;23;2023-06-05;23;430;459;2.29;2.29;1;0;0.452;116;"OSLO";580000
"104";2023;24;2023-06-12;24;387;550;2.99;2.99;0;1;0.452;116;"OSLO";580000
"104";2023;25;2023-06-19;25;388;455;2.49;2.99;0;0;0.452;116;"OSLO";580000
"104";2023;26;2023-06-26;26;390;453;2.49;2.99;0;0;0.452;116;"OSLO";580000
"104";2023;27;2023-07-03;27;393;459;2.49;2.59;0;0;0.452;116;"OSLO";580000
"104";2023;28;2023-07-10;28;428;460;2.19;2.29;1;0;0.452;116;"OSLO";580000
"104";2023;29;2023-07-17;29;388;462;2.79;2.99;0;0;0.452;116;"OSLO";580000
"104";2023;30;2023-07-24;30;431;459;2.29;2.29;1;0;0.452;116;"OSLO";580000
"104";2023;31;2023-07-31;31;402;465;2.49;2.99;0;0;0.452;116;"OSLO";580000
"104";2023;32;2023-08-07;32;390;462;2.49;3.19;0;0;0.452;116;"OSLO";580000
"104";2023;33;2023-08-14;33;393;458;2.19;2.59;0;0;0.452;116;"OSLO";580000
"104";2023;34;2023-08-21;34;390;466;2.99;2.49;0;0;0.452;116;"OSLO";580000
"104";2023;35;2023-08-28;35;390;462;2.49;2.29;0;0;0.452;116;"OSLO";580000
"104";2023;36;2023-09-04;36;434;469;2.19;2.49;1;0;0.452;116;"OSLO";580000
"104";2023;37;2023-09-11;37;440;556;2.99;2.99;1;1;0.452;116;"OSLO";580000
"104";2023;38;2023-09-18;38;397;467;2.19;2.29;0;0;0.452;116;"OSLO";580000
"104";2023;39;2023-09-25;39;440;464;2.79;3.19;1;0;0.452;116;"OSLO";580000
"104";2023;40;2023-10-02;40;397;471;2.49;2.59;0;0;0.452;116;"OSLO";580000
"104";2023;41;2023-10-09;41;401;474;2.79;2.49;0;0;0.452;116;"OSLO";580000
"104";2023;42;2023-10-16;42;399;559;2.19;3.19;0;1;0.452;116;"OSLO";580000
"104";2023;43;2023-10-23;43;397;465;2.79;2.49;0;0;0.452;116;"OSLO";580000
"104";2023;44;2023-10-30;44;394;470;2.99;2.49;0;0;0.452;116;"OSLO";580000
"104";2023;45;2023-11-06;45;401;472;2.99;3.19;0;0;0.452;116;"OSLO";580000
"104";2023;46;2023-11-13;46;396;469;2.99;2.29;0;0;0.452;116;"OSLO";580000
"104";2023;47;2023-11-20;47;435;468;2.99;2.59;1;0;0.452;116;"OSLO";580000
"104";2023;48;2023-11-27;48;399;472;2.29;2.49;0;0;0.452;116;"OSLO";580000
"104";2023;49;2023-12-04;49;447;569;2.99;2.49;1;1;0.452;116;"OSLO";580000
"104";2023;50;2023-12-11;50;403;470;2.49;3.19;0;0;0.452;116;"OSLO";580000
"104";2023;51;2023-12-18;51;397;470;2.49;2.29;0;0;0.452;116;"OSLO";580000
"104";2023;52;2023-12-25;52;401;474;2.99;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;1;2024-01-08;53;409;469;2.29;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;2;2024-01-15;54;404;467;2.19;2.29;0;0;0.452;116;"OSLO";580000
"104";2024;3;2024-01-22;55;397;476;2.99;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;4;2024-01-29;56;408;472;2.79;2.99;0;0;0.452;116;"OSLO";580000
"104";2024;5;2024-02-05;57;452;473;2.79;2.29;1;0;0.452;116;"OSLO";580000
"104";2024;6;2024-02-12;58;408;575;2.79;2.29;0;1;0.452;116;"OSLO";580000
"104";2024;7;2024-02-19;59;405;471;2.29;2.99;0;0;0.452;116;"OSLO";580000
"104";2024;8;2024-02-26;60;410;477;2.49;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;9;2024-03-04;61;403;483;2.49;2.29;0;0;0.452;116;"OSLO";580000
"104";2024;10;2024-03-11;62;408;571;2.29;2.99;0;1;0.452;116;"OSLO";580000
"104";2024;11;2024-03-18;63;410;477;2.99;3.19;0;0;0.452;116;"OSLO";580000
"104";2024;12;2024-03-25;64;459;475;2.29;3.19;1;0;0.452;116;"OSLO";580000
"104";2024;13;2024-04-01;65;413;479;2.49;2.99;0;0;0.452;116;"OSLO";580000
"104";2024;14;2024-04-08;66;411;478;2.99;3.19;0;0;0.452;116;"OSLO";580000
"104";2024;15;2024-04-15;67;409;480;2.99;2.49;0;0;0.452;116;"OSLO";580000
"104";2024;16;2024-04-22;68;409;477;2.49;2.29;0;0;0.452;116;"OSLO";580000
"104";2024;17;2024-04-29;69;414;479;2.19;2.29;0;0;0.452;116;"OSLO";580000
"104";2024;18;2024-05-06;70;413;480;2.49;2.99;0;0;0.452;116;"OSLO";580000
"104";2024;19;2024-05-13;71;449;484;2.79;3.19;1;0;0.452;116;"OSLO";580000
"104";2024;20;2024-05-20;72;409;484;2.79;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;21;2024-05-27;73;416;481;2.79;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;22;2024-06-03;74;415;478;2.49;3.19;0;0;0.452;116;"OSLO";580000
"104";2024;23;2024-06-10;75;413;483;2.49;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;24;2024-06-17;76;419;581;2.19;2.59;0;1;0.452;116;"OSLO";580000
"104";2024;25;2024-06-24;77;417;487;2.79;3.19;0;0;0.452;116;"OSLO";580000
"104";2024;26;2024-07-01;78;420;484;2.19;2.99;0;0;0.452;116;"OSLO";580000
"104";2024;27;2024-07-08;79;420;485;2.79;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;28;2024-07-15;80;416;486;2.79;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;29;2024-07-22;81;419;488;2.19;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;30;2024-07-29;82;412;487;2.99;2.49;0;0;0.452;116;"OSLO";580000
"104";2024;31;2024-08-05;83;423;488;2.49;2.99;0;0;0.452;116;"OSLO";580000
"104";2024;32;2024-08-12;84;422;488;2.79;2.29;0;0;0.452;116;"OSLO";580000
"104";2024;33;2024-08-19;85;418;590;2.49;2.29;0;1;0.452;116;"OSLO";580000
"104";2024;34;2024-08-26;86;419;492;2.99;2.99;0;0;0.452;116;"OSLO";580000
"104";2024;35;2024-09-02;87;461;594;2.19;2.29;1;1;0.452;116;"OSLO";580000
"104";2024;36;2024-09-09;88;421;489;2.29;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;37;2024-09-16;89;421;484;2.19;2.49;0;0;0.452;116;"OSLO";580000
"104";2024;38;2024-09-23;90;463;585;2.99;3.19;1;1;0.452;116;"OSLO";580000
"104";2024;39;2024-09-30;91;462;490;2.29;2.29;1;0;0.452;116;"OSLO";580000
"104";2024;40;2024-10-07;92;466;495;2.49;2.99;1;0;0.452;116;"OSLO";580000
"104";2024;41;2024-10-14;93;424;488;2.49;2.29;0;0;0.452;116;"OSLO";580000
"104";2024;42;2024-10-21;94;424;593;2.99;2.59;0;1;0.452;116;"OSLO";580000
"104";2024;43;2024-10-28;95;422;495;2.79;2.29;0;0;0.452;116;"OSLO";580000
"104";2024;44;2024-11-04;96;472;602;2.49;2.59;1;1;0.452;116;"OSLO";580000
"104";2024;45;2024-11-11;97;429;496;2.49;2.59;0;0;0.452;116;"OSLO";580000
"104";2024;46;2024-11-18;98;427;499;2.99;2.49;0;0;0.452;116;"OSLO";580000
"104";2024;47;2024-11-25;99;431;498;2.99;3.19;0;0;0.452;116;"OSLO";580000
"104";2024;48;2024-12-02;100;431;503;2.29;2.49;0;0;0.452;116;"OSLO";580000
"104";2024;49;2024-12-09;101;474;497;2.49;2.99;1;0;0.452;116;"OSLO";580000
"104";2024;50;2024-12-16;102;429;599;2.29;2.49;0;1;0.452;116;"OSLO";580000
"104";2024;51;2024-12-23;103;429;602;2.79;2.49;0;1;0.452;116;"OSLO";580000
"104";2024;52;2024-12-30;104;476;497;2.19;2.29;1;0;0.452;116;"OSLO";580000
"105";2023;1;2023-01-02;1;256;343;2.99;2.99;0;1;-0.745;105;"BERGEN";213585
"105";2023;2;2023-01-09;2;252;278;2.19;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2023;3;2023-01-16;3;252;275;2.29;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2023;4;2023-01-23;4;255;277;2.19;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2023;5;2023-01-30;5;280;331;2.19;3.19;1;1;-0.745;105;"BERGEN";213585
"105";2023;6;2023-02-06;6;251;329;2.49;3.19;0;1;-0.745;105;"BERGEN";213585
"105";2023;7;2023-02-13;7;252;277;2.29;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;8;2023-02-20;8;249;272;2.99;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;9;2023-02-27;9;243;270;2.99;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;10;2023-03-06;10;239;279;2.79;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2023;11;2023-03-13;11;264;272;2.49;2.59;1;0;-0.745;105;"BERGEN";213585
"105";2023;12;2023-03-20;12;248;265;2.19;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2023;13;2023-03-27;13;245;267;2.49;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;14;2023-04-03;14;265;268;2.29;2.49;1;0;-0.745;105;"BERGEN";213585
"105";2023;15;2023-04-10;15;239;330;2.99;2.49;0;1;-0.745;105;"BERGEN";213585
"105";2023;16;2023-04-17;16;241;268;2.99;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2023;17;2023-04-24;17;243;271;2.49;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;18;2023-05-01;18;238;263;2.79;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;19;2023-05-08;19;268;261;2.19;2.99;1;0;-0.745;105;"BERGEN";213585
"105";2023;20;2023-05-15;20;240;263;2.49;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;21;2023-05-22;21;240;259;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;22;2023-05-29;22;232;263;2.29;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2023;23;2023-06-05;23;236;269;2.29;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2023;24;2023-06-12;24;238;258;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;25;2023-06-19;25;238;253;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;26;2023-06-26;26;232;261;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;27;2023-07-03;27;231;257;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;28;2023-07-10;28;229;259;2.49;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2023;29;2023-07-17;29;225;257;2.29;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2023;30;2023-07-24;30;247;260;2.49;3.19;1;0;-0.745;105;"BERGEN";213585
"105";2023;31;2023-07-31;31;254;254;2.79;2.99;1;0;-0.745;105;"BERGEN";213585
"105";2023;32;2023-08-07;32;231;247;2.19;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;33;2023-08-14;33;231;259;2.99;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;34;2023-08-21;34;248;252;2.99;3.19;1;0;-0.745;105;"BERGEN";213585
"105";2023;35;2023-08-28;35;224;252;2.19;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2023;36;2023-09-04;36;248;299;2.49;2.59;1;1;-0.745;105;"BERGEN";213585
"105";2023;37;2023-09-11;37;225;247;2.19;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;38;2023-09-18;38;219;245;2.49;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;39;2023-09-25;39;243;245;2.49;2.99;1;0;-0.745;105;"BERGEN";213585
"105";2023;40;2023-10-02;40;223;248;2.49;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2023;41;2023-10-09;41;215;240;2.19;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2023;42;2023-10-16;42;225;241;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;43;2023-10-23;43;215;243;2.29;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;44;2023-10-30;44;219;250;2.49;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;45;2023-11-06;45;216;236;2.19;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;46;2023-11-13;46;214;248;2.79;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2023;47;2023-11-20;47;214;242;2.99;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2023;48;2023-11-27;48;213;242;2.19;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2023;49;2023-12-04;49;242;244;2.49;2.59;1;0;-0.745;105;"BERGEN";213585
"105";2023;50;2023-12-11;50;232;234;2.29;2.49;1;0;-0.745;105;"BERGEN";213585
"105";2023;51;2023-12-18;51;213;236;2.19;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2023;52;2023-12-25;52;214;273;2.29;2.99;0;1;-0.745;105;"BERGEN";213585
"105";2024;1;2024-01-08;53;206;235;2.19;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2024;2;2024-01-15;54;230;232;2.79;2.49;1;0;-0.745;105;"BERGEN";213585
"105";2024;3;2024-01-22;55;211;277;2.19;3.19;0;1;-0.745;105;"BERGEN";213585
"105";2024;4;2024-01-29;56;204;229;2.79;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2024;5;2024-02-05;57;211;232;2.19;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2024;6;2024-02-12;58;229;231;2.19;2.59;1;0;-0.745;105;"BERGEN";213585
"105";2024;7;2024-02-19;59;222;230;2.99;3.19;1;0;-0.745;105;"BERGEN";213585
"105";2024;8;2024-02-26;60;205;230;2.19;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2024;9;2024-03-04;61;208;228;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2024;10;2024-03-11;62;201;229;2.29;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2024;11;2024-03-18;63;199;230;2.79;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2024;12;2024-03-25;64;200;231;2.49;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2024;13;2024-04-01;65;198;229;2.79;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2024;14;2024-04-08;66;200;222;2.79;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2024;15;2024-04-15;67;199;227;2.49;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2024;16;2024-04-22;68;199;225;2.79;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2024;17;2024-04-29;69;199;270;2.19;2.59;0;1;-0.745;105;"BERGEN";213585
"105";2024;18;2024-05-06;70;197;223;2.19;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2024;19;2024-05-13;71;212;221;2.29;2.29;1;0;-0.745;105;"BERGEN";213585
"105";2024;20;2024-05-20;72;193;218;2.19;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2024;21;2024-05-27;73;193;262;2.29;2.99;0;1;-0.745;105;"BERGEN";213585
"105";2024;22;2024-06-03;74;197;217;2.29;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2024;23;2024-06-10;75;191;217;2.99;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2024;24;2024-06-17;76;192;215;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2024;25;2024-06-24;77;209;215;2.29;2.99;1;0;-0.745;105;"BERGEN";213585
"105";2024;26;2024-07-01;78;183;217;2.99;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2024;27;2024-07-08;79;184;212;2.29;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2024;28;2024-07-15;80;205;210;2.19;3.19;1;0;-0.745;105;"BERGEN";213585
"105";2024;29;2024-07-22;81;209;212;2.29;2.59;1;0;-0.745;105;"BERGEN";213585
"105";2024;30;2024-07-29;82;208;210;2.49;2.59;1;0;-0.745;105;"BERGEN";213585
"105";2024;31;2024-08-05;83;196;211;2.79;2.29;1;0;-0.745;105;"BERGEN";213585
"105";2024;32;2024-08-12;84;209;211;2.99;2.49;1;0;-0.745;105;"BERGEN";213585
"105";2024;33;2024-08-19;85;182;210;2.79;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2024;34;2024-08-26;86;179;210;2.19;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2024;35;2024-09-02;87;198;206;2.29;2.29;1;0;-0.745;105;"BERGEN";213585
"105";2024;36;2024-09-09;88;175;209;2.79;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2024;37;2024-09-16;89;182;213;2.49;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2024;38;2024-09-23;90;182;200;2.29;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2024;39;2024-09-30;91;173;212;2.79;2.59;0;0;-0.745;105;"BERGEN";213585
"105";2024;40;2024-10-07;92;190;200;2.29;2.59;1;0;-0.745;105;"BERGEN";213585
"105";2024;41;2024-10-14;93;175;196;2.29;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2024;42;2024-10-21;94;179;199;2.29;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2024;43;2024-10-28;95;193;200;2.79;2.99;1;0;-0.745;105;"BERGEN";213585
"105";2024;44;2024-11-04;96;171;197;2.19;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2024;45;2024-11-11;97;177;193;2.19;3.19;0;0;-0.745;105;"BERGEN";213585
"105";2024;46;2024-11-18;98;171;196;2.49;2.29;0;0;-0.745;105;"BERGEN";213585
"105";2024;47;2024-11-25;99;169;239;2.29;3.19;0;1;-0.745;105;"BERGEN";213585
"105";2024;48;2024-12-02;100;166;193;2.79;2.99;0;0;-0.745;105;"BERGEN";213585
"105";2024;49;2024-12-09;101;168;188;2.19;2.49;0;0;-0.745;105;"BERGEN";213585
"105";2024;50;2024-12-16;102;180;195;2.49;2.59;1;0;-0.745;105;"BERGEN";213585
"105";2024;51;2024-12-23;103;163;234;2.29;2.49;0;1;-0.745;105;"BERGEN";213585
"105";2024;52;2024-12-30;104;172;231;2.49;3.19;0;1;-0.745;105;"BERGEN";213585
"106";2023;1;2023-01-02;1;396;553;2.99;2.49;0;1;0.296;182;"BERGEN";213585
"106";2023;2;2023-01-09;2;399;460;2.19;2.59;0;0;0.296;182;"BERGEN";213585
"106";2023;3;2023-01-16;3;393;462;2.49;2.49;0;0;0.296;182;"BERGEN";213585
"106";2023;4;2023-01-23;4;398;465;2.99;2.99;0;0;0.296;182;"BERGEN";213585
"106";2023;5;2023-01-30;5;440;548;2.29;2.99;1;1;0.296;182;"BERGEN";213585
"106";2023;6;2023-02-06;6;397;550;2.99;3.19;0;1;0.296;182;"BERGEN";213585
"106";2023;7;2023-02-13;7;404;467;2.29;2.49;0;0;0.296;182;"BERGEN";213585
"106";2023;8;2023-02-20;8;398;459;2.19;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;9;2023-02-27;9;397;465;2.99;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;10;2023-03-06;10;401;466;2.49;2.29;0;0;0.296;182;"BERGEN";213585
"106";2023;11;2023-03-13;11;440;463;2.19;2.29;1;0;0.296;182;"BERGEN";213585
"106";2023;12;2023-03-20;12;399;469;2.79;2.99;0;0;0.296;182;"BERGEN";213585
"106";2023;13;2023-03-27;13;397;463;2.79;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;14;2023-04-03;14;441;461;2.19;2.99;1;0;0.296;182;"BERGEN";213585
"106";2023;15;2023-04-10;15;403;557;2.99;2.59;0;1;0.296;182;"BERGEN";213585
"106";2023;16;2023-04-17;16;404;468;2.99;2.49;0;0;0.296;182;"BERGEN";213585
"106";2023;17;2023-04-24;17;403;472;2.99;2.49;0;0;0.296;182;"BERGEN";213585
"106";2023;18;2023-05-01;18;402;470;2.79;2.29;0;0;0.296;182;"BERGEN";213585
"106";2023;19;2023-05-08;19;439;469;2.99;2.59;1;0;0.296;182;"BERGEN";213585
"106";2023;20;2023-05-15;20;404;464;2.49;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;21;2023-05-22;21;400;469;2.79;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;22;2023-05-29;22;402;466;2.99;2.99;0;0;0.296;182;"BERGEN";213585
"106";2023;23;2023-06-05;23;403;470;2.19;2.29;0;0;0.296;182;"BERGEN";213585
"106";2023;24;2023-06-12;24;405;475;2.99;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;25;2023-06-19;25;403;472;2.49;2.59;0;0;0.296;182;"BERGEN";213585
"106";2023;26;2023-06-26;26;404;472;2.49;2.29;0;0;0.296;182;"BERGEN";213585
"106";2023;27;2023-07-03;27;407;468;2.79;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;28;2023-07-10;28;409;476;2.19;2.59;0;0;0.296;182;"BERGEN";213585
"106";2023;29;2023-07-17;29;410;474;2.29;2.59;0;0;0.296;182;"BERGEN";213585
"106";2023;30;2023-07-24;30;443;471;2.99;3.19;1;0;0.296;182;"BERGEN";213585
"106";2023;31;2023-07-31;31;447;475;2.79;2.29;1;0;0.296;182;"BERGEN";213585
"106";2023;32;2023-08-07;32;407;473;2.19;2.49;0;0;0.296;182;"BERGEN";213585
"106";2023;33;2023-08-14;33;408;471;2.29;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;34;2023-08-21;34;449;473;2.49;3.19;1;0;0.296;182;"BERGEN";213585
"106";2023;35;2023-08-28;35;408;471;2.79;2.99;0;0;0.296;182;"BERGEN";213585
"106";2023;36;2023-09-04;36;453;573;2.49;2.59;1;1;0.296;182;"BERGEN";213585
"106";2023;37;2023-09-11;37;415;482;2.99;2.59;0;0;0.296;182;"BERGEN";213585
"106";2023;38;2023-09-18;38;405;468;2.79;2.99;0;0;0.296;182;"BERGEN";213585
"106";2023;39;2023-09-25;39;445;478;2.79;2.29;1;0;0.296;182;"BERGEN";213585
"106";2023;40;2023-10-02;40;409;474;2.49;2.99;0;0;0.296;182;"BERGEN";213585
"106";2023;41;2023-10-09;41;411;471;2.19;2.49;0;0;0.296;182;"BERGEN";213585
"106";2023;42;2023-10-16;42;413;473;2.19;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;43;2023-10-23;43;412;475;2.79;2.49;0;0;0.296;182;"BERGEN";213585
"106";2023;44;2023-10-30;44;410;478;2.99;2.29;0;0;0.296;182;"BERGEN";213585
"106";2023;45;2023-11-06;45;413;481;2.79;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;46;2023-11-13;46;414;475;2.79;3.19;0;0;0.296;182;"BERGEN";213585
"106";2023;47;2023-11-20;47;414;480;2.19;2.49;0;0;0.296;182;"BERGEN";213585
"106";2023;48;2023-11-27;48;408;484;2.79;2.59;0;0;0.296;182;"BERGEN";213585
